ImageName,Title,Year,Coders,coder1-encodings,coder2-encodings,other-coder-encodings
SciVisJ.857.13.png,In Situ Eddy Analysis in a High-Resolution Ocean Climate Model,2015,MS; TM,Line,Line,
SciVisJ.867.3.png,Diderot: a Domain-Specific Language for Portable Parallel Scientific Visualization and Image Analysis,2015,RL; HS,Surface/Volume,Surface/Volume,
SciVisJ.867.4.png,Diderot: a Domain-Specific Language for Portable Parallel Scientific Visualization and Image Analysis,2015,TI; JC,Surface/Volume,Surface/Volume,
SciVisJ.877.4.png,Visualization-by-Sketching: An Artist's Interface for Creating Multivariate Time-Varying Data Visualizations,2015,TI; JC,Surface/Volume,Area,
SciVisJ.877.9.png,Visualization-by-Sketching: An Artist's Interface for Creating Multivariate Time-Varying Data Visualizations,2015,TI; RL,Line,Line,
SciVisJ.886.4.png,CAST: Effective and Efficient User Interaction for Context-Aware Selection in 3D Particle Clouds,2015,HS; JC,Point,Surface/Volume,
SciVisJ.886.7.png,CAST: Effective and Efficient User Interaction for Context-Aware Selection in 3D Particle Clouds,2015,TM; TI,Bar,Bar,
SciVisJ.886.9.png,CAST: Effective and Efficient User Interaction for Context-Aware Selection in 3D Particle Clouds,2015,JC; HS,Bar,Bar,
SciVisJ.886.11.png,CAST: Effective and Efficient User Interaction for Context-Aware Selection in 3D Particle Clouds,2015,TM; RL,Bar,Bar,
SciVisJ.886.12.png,CAST: Effective and Efficient User Interaction for Context-Aware Selection in 3D Particle Clouds,2015,MS; RL,Point,Point,
SciVisJ.896.10.png,Intuitive Exploration of Volumetric Data Using Dynamic Galleries,2015,MS; TM,Surface/Volume,Surface/Volume,
SciVisJ.896.13.png,Intuitive Exploration of Volumetric Data Using Dynamic Galleries,2015,MS; TI,Bar,Bar,
SciVisJ.906.1.png,Planar Visualization of Treelike Structures,2015,JC; RL,Surface/Volume,Surface/Volume,
SciVisJ.906.2.png,Planar Visualization of Treelike Structures,2015,RL; HS,Surface/Volume,Surface/Volume,
SciVisJ.906.4.png,Planar Visualization of Treelike Structures,2015,TM; JC,Node-link,Node-link,
SciVisJ.906.8.png,Planar Visualization of Treelike Structures,2015,TI; JC,Surface/Volume,Surface/Volume,
SciVisJ.906.10.png,Planar Visualization of Treelike Structures,2015,TM; JC,Surface/Volume,Surface/Volume,
SciVisJ.906.9.png,Planar Visualization of Treelike Structures,2015,HS; JC,Surface/Volume,Surface/Volume,
SciVisJ.906.16.png,Planar Visualization of Treelike Structures,2015,TI; HS,Surface/Volume,Node-link,
SciVisJ.916.1.png,Interstitial and Interlayer Ion Diffusion Geometry Extraction in Graphitic Nanosphere Battery Materials,2015,TI; JC,Surface/Volume,Surface/Volume,
SciVisJ.916.4.png,Interstitial and Interlayer Ion Diffusion Geometry Extraction in Graphitic Nanosphere Battery Materials,2015,MS; HS,Node-link,Node-link,
SciVisJ.916.7.png,Interstitial and Interlayer Ion Diffusion Geometry Extraction in Graphitic Nanosphere Battery Materials,2015,MS; TI,Surface/Volume,Surface/Volume,
SciVisJ.916.10.png,Interstitial and Interlayer Ion Diffusion Geometry Extraction in Graphitic Nanosphere Battery Materials,2015,RL; HS,Node-link,Node-link,
SciVisJ.916.9.png,Interstitial and Interlayer Ion Diffusion Geometry Extraction in Graphitic Nanosphere Battery Materials,2015,MS; RL,Node-link,Node-link,
SciVisJ.926.3.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,PI; JC,Surface/Volume,Surface/Volume,
SciVisJ.926.2.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,MS; RL,Surface/Volume,Surface/Volume,
SciVisJ.926.1.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,TM; JC,Surface/Volume,Surface/Volume,
SciVisJ.926.4.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,MS; TM,Surface/Volume,Surface/Volume,
SciVisJ.926.9.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,MS; TM,Bar,Bar,
SciVisJ.926.11.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,TI; JC,Surface/Volume,Surface/Volume,
SciVisJ.926.10.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,TI; RL,Bar,Bar,
SciVisJ.926.12.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,PI; RL,Bar,Bar,
SciVisJ.926.13.png,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,2015,TM; JC,Bar,Bar,
SciVisJ.935.6.png,TelCoVis: Visual Exploration of Co-occurrence in Urban Human Mobility Based on Telco Data,2015,MS; TI,Grid,Grid,
SciVisJ.955.6.png,Association Analysis for Visual Exploration of Multivariate Scientific Data Sets,2015,TI; JC,Line,Line,
SciVisJ.955.10.png,Association Analysis for Visual Exploration of Multivariate Scientific Data Sets,2015,JC; RL,Line,Line,
SciVisJ.965.13.png,Mining Graphs for Understanding Time-Varying Volumetric Data,2015,PI; TI,Node-link,Node-link,
SciVisJ.975.5.png,Visualizing Tensor Normal Distributions at Multiple Levels of Detail,2015,MS; JC,Surface/Volume,Surface/Volume,
SciVisJ.975.7.png,Visualizing Tensor Normal Distributions at Multiple Levels of Detail,2015,TM; PI,Surface/Volume,Grid,
SciVisJ.975.9.png,Visualizing Tensor Normal Distributions at Multiple Levels of Detail,2015,PI; RL,Glyph,Glyph,
SciVisJ.985.6.png,Adaptive Multilinear Tensor Product Wavelets,2015,TM; JC,Line,Line,
SciVisJ.995.2.png,Reconstruction and Visualization of Coordinated 3D Cell Migration Based on Optical Flow,2015,TM; TI,Surface/Volume,Surface/Volume,
SciVisJ.995.5.png,Reconstruction and Visualization of Coordinated 3D Cell Migration Based on Optical Flow,2015,RL; JC,Bar,Bar,
SciVisJ.995.7.png,Reconstruction and Visualization of Coordinated 3D Cell Migration Based on Optical Flow,2015,PI; RL,Pattern,Pattern,
SciVisJ.995.9.png,Reconstruction and Visualization of Coordinated 3D Cell Migration Based on Optical Flow,2015,TM; TI,Surface/Volume,Surface/Volume,
SciVisJ.995.10.png,Reconstruction and Visualization of Coordinated 3D Cell Migration Based on Optical Flow,2015,JC; RL,Glyph,Glyph,
SciVisJ.1005.12.png,Gaze Stripes: Image-Based Visualization of Eye Tracking Data,2015,TM; JC,Grid,Grid,
SciVisJ.1005.13.png,Gaze Stripes: Image-Based Visualization of Eye Tracking Data,2015,JC; HS,Grid,Grid,
SciVisJ.1005.14.png,Gaze Stripes: Image-Based Visualization of Eye Tracking Data,2015,TM; JC,Point,Point,
SciVisJ.1015.1.png,Anisotropic Ambient Volume Shading,2015,TM; HS,Surface/Volume,Line,
SciVisJ.1015.2.png,Anisotropic Ambient Volume Shading,2015,RL; HS,Surface/Volume,Surface/Volume,
SciVisJ.1015.4.png,Anisotropic Ambient Volume Shading,2015,MS; JC,Line,Line,
SciVisJ.1015.5.png,Anisotropic Ambient Volume Shading,2015,TM; HS,Surface/Volume,Surface/Volume,
SciVisJ.1015.7.png,Anisotropic Ambient Volume Shading,2015,RL; JC,Surface/Volume,Surface/Volume,
SciVisJ.1015.8.png,Anisotropic Ambient Volume Shading,2015,TI; RL,Surface/Volume,Surface/Volume,
SciVisJ.1015.9.png,Anisotropic Ambient Volume Shading,2015,MS; RL,Surface/Volume,Surface/Volume,
SciVisJ.1015.12.png,Anisotropic Ambient Volume Shading,2015,MS; TM,Surface/Volume,Surface/Volume,
SciVisJ.1025.8.png,JiTTree: A Just-in-Time Compiled Sparse GPU Volume Data Structure,2015,TI; HS,Line,Line,
SciVisJ.1025.7.png,JiTTree: A Just-in-Time Compiled Sparse GPU Volume Data Structure,2015,HS; JC,Line,Line,
SciVisJ.1025.10.png,JiTTree: A Just-in-Time Compiled Sparse GPU Volume Data Structure,2015,MS; JC,Line,Line,
SciVisJ.1025.12.png,JiTTree: A Just-in-Time Compiled Sparse GPU Volume Data Structure,2015,TI; RL,Line,Line,
SciVisJ.1025.11.png,JiTTree: A Just-in-Time Compiled Sparse GPU Volume Data Structure,2015,TI; JC,Point,Point,
SciVisJ.1025.13.png,JiTTree: A Just-in-Time Compiled Sparse GPU Volume Data Structure,2015,TM; JC,Surface/Volume,Surface/Volume,
InfoVisJ.272.5.png,Visual Reasoning Strategies for Effect Size Judgments and Decisions,2020,TM; PI,Line,Area,
InfoVisJ.272.7.png,Visual Reasoning Strategies for Effect Size Judgments and Decisions,2020,TI; JC,Point,Point,
InfoVisJ.272.6.png,Visual Reasoning Strategies for Effect Size Judgments and Decisions,2020,MS; JC,Point,Point,
InfoVisJ.272.10.png,Visual Reasoning Strategies for Effect Size Judgments and Decisions,2020,HS; JC,Line,Bar,
InfoVisJ.294.1.png,PlotThread: Creating Expressive Storyline Visualizations using Reinforcement Learning,2020,MS; PI,Line,Line,
InfoVisJ.326.3.png,VisCode: Embedding Information in Visualization Images using Encoder-Decoder Network,2020,MS; JC,Bar,Bar,
InfoVisJ.294.6.png,PlotThread: Creating Expressive Storyline Visualizations using Reinforcement Learning,2020,MS; RL,Line,Line,
InfoVisJ.326.5.png,VisCode: Embedding Information in Visualization Images using Encoder-Decoder Network,2020,JC; HS,Bar,Bar,
InfoVisJ.326.7.png,VisCode: Embedding Information in Visualization Images using Encoder-Decoder Network,2020,PI; RL,Area,Area,
InfoVisJ.326.15.png,VisCode: Embedding Information in Visualization Images using Encoder-Decoder Network,2020,MS; HS,Bar,Bar,
InfoVisJ.337.7.png,Argus: Interactive a priori Power Analysis,2020,TI; JC,Bar,Bar,
InfoVisJ.358.11.png,A Generic Framework and Library for Exploration of Small Multiples through Interactive Piling,2020,TM; HS,Bar,Bar,
InfoVisJ.358.17.png,A Generic Framework and Library for Exploration of Small Multiples through Interactive Piling,2020,RL; HS,Area,Area,
InfoVisJ.358.18.png,A Generic Framework and Library for Exploration of Small Multiples through Interactive Piling,2020,TM; TI,Grid,Grid,
InfoVisJ.369.4.png,NL4DV: A Toolkit for Generating Analytic Specifications for Data Visualization from Natural Language Queries,2020,TI; JC,Text,Text,
VASTJ.380.5.png,P6: A Declarative Language for Integrating Machine Learning in Visual Analytics,2020,TI; RL,Bar,Bar,
InfoVisJ.401.8.png,Kyrix-S: Authoring Scalable Scatterplot Visualizations of Big Data,2020,MS; TM,Bar,Bar,
InfoVisJ.401.9.png,Kyrix-S: Authoring Scalable Scatterplot Visualizations of Big Data,2020,TM; JC,Bar,Bar,
VASTJ.412.3.png,Competing Models: Inferring Exploration Patterns and Information Relevance via Bayesian Model Selection,2020,JC; HS,Bar,Bar,
VASTJ.412.6.png,Competing Models: Inferring Exploration Patterns and Information Relevance via Bayesian Model Selection,2020,MS; PI,Bar,Bar,
VASTJ.422.5.png,II-20: Intelligent and pragmatic analytic categorization of image collections,2020,TM; JC,Line,Line,
VASTJ.422.6.png,II-20: Intelligent and pragmatic analytic categorization of image collections,2020,HS; JC,Bar,Bar,
VASTJ.432.8.png,Chartem: Reviving Chart Images with Data Embedding,2020,TM; TI,Point,Bar,
VASTJ.432.6.png,Chartem: Reviving Chart Images with Data Embedding,2020,MS; RL,Bar,Bar,
InfoVisJ.453.2.png,SpotSDC: Revealing the Silent Data Corruption Propagation in High-performance Computing Systems,2020,TI; RL,Bar,Bar,
InfoVisJ.464.2.png,MobileVisFixer: Tailoring Web Visualizations for Mobile Phones Leveraging an Explainable Reinforcement Learning Framework,2020,PI; JC,Bar,Bar,
InfoVisJ.453.7.png,SpotSDC: Revealing the Silent Data Corruption Propagation in High-performance Computing Systems,2020,JC; HS,Bar,Bar,
InfoVisJ.464.11.png,MobileVisFixer: Tailoring Web Visualizations for Mobile Phones Leveraging an Explainable Reinforcement Learning Framework,2020,TI; HS,Grid,Grid,
InfoVisJ.475.3.png,Palettailor: Discriminable Colorization for Categorical Data,2020,MS; JC,Point,Point,
InfoVisJ.475.5.png,Palettailor: Discriminable Colorization for Categorical Data,2020,TI; HS,Line,Line,
InfoVisJ.475.6.png,Palettailor: Discriminable Colorization for Categorical Data,2020,TI; HS,Bar,Bar,
InfoVisJ.475.8.png,Palettailor: Discriminable Colorization for Categorical Data,2020,PI; JC,Point,Point,
VASTJ.495.5.png,VizCommender: Computing Text-Based Similarity in Visualization Repositories for Content-Based Recommendations,2020,PI; JC,Bar,Bar,
InfoVisJ.485.3.png,Gemini: A Grammar and Recommender System for Animated Transitions in Statistical Graphics,2020,PI; RL,Line,Line,
VASTJ.506.4.png,A Visual Analytics Approach for Ecosystem Dynamics based on Empirical Dynamic Modeling,2020,TM; JC,Node-link,Node-link,
InfoVisJ.528.5.png,The Effectiveness of Interactive Visualization Techniques for Time Navigation of Dynamic Graphs on Large Displays,2020,TI; RL,Node-link,Node-link,
InfoVisJ.528.9.png,The Effectiveness of Interactive Visualization Techniques for Time Navigation of Dynamic Graphs on Large Displays,2020,TM; HS,Point,Line,
InfoVisJ.528.4.png,The Effectiveness of Interactive Visualization Techniques for Time Navigation of Dynamic Graphs on Large Displays,2020,PI; HS,Grid,Grid,
InfoVisJ.539.7.png,Staged Animation Strategies for Online Dynamic Networks,2020,MS; PI,Grid,Grid,
InfoVisJ.539.3.png,Staged Animation Strategies for Online Dynamic Networks,2020,JC; RL,Line,Line,
InfoVisJ.528.8.png,The Effectiveness of Interactive Visualization Techniques for Time Navigation of Dynamic Graphs on Large Displays,2020,RL; JC,Node-link,Node-link,
InfoVisJ.539.5.png,Staged Animation Strategies for Online Dynamic Networks,2020,TI; RL,Bar,Bar,
InfoVisJ.539.6.png,Staged Animation Strategies for Online Dynamic Networks,2020,PI; TI,Bar,Bar,
VASTJ.550.5.png,Visual Analytics for Temporal Hypergraph Model Exploration,2020,TM; HS,Grid,Grid,
SciVisJ.561.1.png,TopoMap: A 0-dimensional Homology Preserving Projection of High-Dimensional Data,2020,PI; JC,Point,Point,
SciVisJ.561.5.png,TopoMap: A 0-dimensional Homology Preserving Projection of High-Dimensional Data,2020,MS; TI,Point,Point,
SciVisJ.561.6.png,TopoMap: A 0-dimensional Homology Preserving Projection of High-Dimensional Data,2020,TM; RL,Point,Point,
SciVisJ.572.1.png,Localized Topological Simplification of Scalar Data,2020,TM; HS,Surface/Volume,Surface/Volume,
SciVisJ.561.7.png,TopoMap: A 0-dimensional Homology Preserving Projection of High-Dimensional Data,2020,TM; JC,Point,Point,
SciVisJ.572.2.png,Localized Topological Simplification of Scalar Data,2020,TM; JC,Surface/Volume,Pattern,
SciVisJ.572.9.png,Localized Topological Simplification of Scalar Data,2020,RL; HS,Surface/Volume,Surface/Volume,
SciVisJ.572.10.png,Localized Topological Simplification of Scalar Data,2020,MS; PI,Line,Line,
SciVisJ.583.3.png,Mode Surfaces of Symmetric Tensor Fields: Topological Analysis and Seamless Extraction,2020,TM; JC,Surface/Volume,Surface/Volume,
SciVisJ.583.9.png,Mode Surfaces of Symmetric Tensor Fields: Topological Analysis and Seamless Extraction,2020,TI; RL,Surface/Volume,Surface/Volume,
SciVisJ.583.10.png,Mode Surfaces of Symmetric Tensor Fields: Topological Analysis and Seamless Extraction,2020,TM; HS,Surface/Volume,Surface/Volume,
SciVisJ.593.4.png,A Suggestive Interface for Untangling Mathematical Knots,2020,JC; HS,Line,Line,
SciVisJ.593.5.png,A Suggestive Interface for Untangling Mathematical Knots,2020,RL; HS,Line,Line,
SciVisJ.603.6.png,Efficient and Flexible Hierarchical Data Layouts for a Unified Encoding of Scalar Field Precision and Resolution,2020,MS; TI,Surface/Volume,Surface/Volume,
SciVisJ.603.12.png,Efficient and Flexible Hierarchical Data Layouts for a Unified Encoding of Scalar Field Precision and Resolution,2020,TI; JC,Bar,Bar,
SciVisJ.614.1.png,Advanced Rendering of Line Data with Ambient Occlusion and Transparency,2020,MS; TM,Surface/Volume,Line,
SciVisJ.614.8.png,Advanced Rendering of Line Data with Ambient Occlusion and Transparency,2020,MS; JC,Line,Surface/Volume,
SciVisJ.614.7.png,Advanced Rendering of Line Data with Ambient Occlusion and Transparency,2020,MS; JC,Line,Line,PI; Line
SciVisJ.614.9.png,Advanced Rendering of Line Data with Ambient Occlusion and Transparency,2020,PI; JC,Surface/Volume,Node-link,
SciVisJ.625.1.png,Ray Tracing Structured AMR Data Using ExaBricks,2020,TI; HS,Surface/Volume,Surface/Volume,
SciVisJ.625.5.png,Ray Tracing Structured AMR Data Using ExaBricks,2020,JC; RL,Grid,Grid,
SciVisJ.625.10.png,Ray Tracing Structured AMR Data Using ExaBricks,2020,MS; TM,Surface/Volume,Surface/Volume,
SciVisJ.625.8.png,Ray Tracing Structured AMR Data Using ExaBricks,2020,TM; PI,Surface/Volume,Surface/Volume,
SciVisJ.625.13.png,Ray Tracing Structured AMR Data Using ExaBricks,2020,PI; JC,Surface/Volume,Surface/Volume,
SciVisJ.625.9.png,Ray Tracing Structured AMR Data Using ExaBricks,2020,TM; JC,Line,Line,
SciVisJ.625.7.png,Ray Tracing Structured AMR Data Using ExaBricks,2020,JC; HS,Surface/Volume,Surface/Volume,
SciVisJ.635.5.png,Homomorphic-Encrypted Volume Rendering,2020,RL; HS,Line,Line,
SciVisJ.635.1.png,Homomorphic-Encrypted Volume Rendering,2020,RL; HS,Surface/Volume,Surface/Volume,
SciVisJ.635.4.png,Homomorphic-Encrypted Volume Rendering,2020,MS; PI,Surface/Volume,Surface/Volume,
SciVisJ.645.5.png,"The Mixture Graph—A Data Structure for Compressing, Rendering, and Querying Segmentation Histograms",2020,PI; HS,Grid,Grid,
SciVisJ.635.3.png,Homomorphic-Encrypted Volume Rendering,2020,JC; HS,Surface/Volume,Surface/Volume,
SciVisJ.645.9.png,"The Mixture Graph—A Data Structure for Compressing, Rendering, and Querying Segmentation Histograms",2020,TM; TI,Surface/Volume,Surface/Volume,
SciVisJ.625.12.png,Ray Tracing Structured AMR Data Using ExaBricks,2020,JC; RL,Surface/Volume,Surface/Volume,
VASTJ.656.3.png,Githru: Visual Analytics for Understanding Software Development History Through Git Metadata Analysis,2020,MS; JC,Node-link,Node-link,
VASTJ.656.8.png,Githru: Visual Analytics for Understanding Software Development History Through Git Metadata Analysis,2020,MS; PI,Bar,Bar,
SciVisJ.635.6.png,Homomorphic-Encrypted Volume Rendering,2020,TM; JC,Surface/Volume,Surface/Volume,
VASTJ.667.4.png,CcNav: Understanding Compiler Optimizations in Binary Code,2020,JC; HS,Grid,Grid,
InfoVisJ.678.8.png,Humane Visual AI: Telling the Stories Behind a Medical Condition,2020,JC; HS,Bar,Bar,
SciVisJ.700.11.png,Visualization of Human Spine Biomechanics for Spinal Surgery,2020,TM; HS,Grid,Grid,
SciVisJ.700.5.png,Visualization of Human Spine Biomechanics for Spinal Surgery,2020,RL; HS,Area,Area,
VASTJ.711.5.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,JC; RL,Node-link,Node-link,
VASTJ.711.9.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,MS; HS,Line,Line,
VASTJ.711.8.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,TM; TI,Bar,Bar,
VASTJ.711.14.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,TM; JC,Line,Line,
VASTJ.711.11.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,HS; JC,Node-link,Node-link,
VASTJ.711.10.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,JC; RL,Bar,Bar,
VASTJ.711.12.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,TI; HS,Bar,Bar,
VASTJ.711.13.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,TI; RL,Bar,Bar,
VASTJ.711.15.png,In Search of Patient Zero: Visual Analytics of Pathogen Transmission Pathways in Hospitals,2020,RL; HS,Bar,Bar,
SciVisJ.722.11.png,Modeling in the Time of COVID-19: Statistical and Rule-based Mesoscale Models,2020,JC; HS,Surface/Volume,Surface/Volume,
SciVisJ.722.10.png,Modeling in the Time of COVID-19: Statistical and Rule-based Mesoscale Models,2020,TI; JC,Surface/Volume,Surface/Volume,
SciVisJ.722.14.png,Modeling in the Time of COVID-19: Statistical and Rule-based Mesoscale Models,2020,TI; JC,Surface/Volume,Surface/Volume,
SciVisJ.722.13.png,Modeling in the Time of COVID-19: Statistical and Rule-based Mesoscale Models,2020,MS; TM,Surface/Volume,Surface/Volume,
SciVisJ.722.12.png,Modeling in the Time of COVID-19: Statistical and Rule-based Mesoscale Models,2020,PI; JC,Surface/Volume,Surface/Volume,
VASTJ.733.6.png,Visual cohort comparison for spatial single-cell omics-data,2020,MS; HS,Grid,Point,
VASTJ.733.10.png,Visual cohort comparison for spatial single-cell omics-data,2020,JC; RL,Area,Area,
SciVisJ.744.5.png,Improving the Usability of Virtual Reality Neuron Tracing with Topological Elements,2020,MS; RL,Line,Surface/Volume,
SciVisJ.775.2.png,IsoTrotter: Visually Guided Empirical Modelling of Atmospheric Convection,2020,MS; TM,Bar,Bar,
SciVisJ.785.5.png,Interactive Visualization of Atmospheric Effects for Celestial Bodies,2020,TI; JC,Line,Line,
SciVisJ.796.19.png,Interactive Black-Hole Visualization,2020,TM; HS,Line,Line,
SciVisJ.806.1.png,Polyphorm: Structural Analysis of Cosmological Datasets via Interactive Physarum Polycephalum Visualization,2020,PI; HS,Line,Surface/Volume,
SciVisJ.806.4.png,Polyphorm: Structural Analysis of Cosmological Datasets via Interactive Physarum Polycephalum Visualization,2020,MS; TI,Line,Line,
SciVisJ.806.10.png,Polyphorm: Structural Analysis of Cosmological Datasets via Interactive Physarum Polycephalum Visualization,2020,MS; JC,Node-link,Node-link,
VASTJ.828.6.png,Topology Density Map for Urban Data Visualization and Analysis,2020,TM; TI,Node-link,Grid,
VASTJ.839.6.png,Revisiting the Modifiable Areal Unit Problem in Deep Traffic Prediction with Visual Analytics,2020,MS; JC,Grid,Grid,
VASTJ.839.8.png,Revisiting the Modifiable Areal Unit Problem in Deep Traffic Prediction with Visual Analytics,2020,MS; TI,Point,Point,
VASTJ.839.11.png,Revisiting the Modifiable Areal Unit Problem in Deep Traffic Prediction with Visual Analytics,2020,TM; HS,Point,Bar,
VASTJ.839.9.png,Revisiting the Modifiable Areal Unit Problem in Deep Traffic Prediction with Visual Analytics,2020,TI; RL,Line,Line,
VASTJ.828.9.png,Topology Density Map for Urban Data Visualization and Analysis,2020,MS; PI,Grid,Grid,
VASTJ.849.3.png,TaxThemis: Interactive Mining and Exploration of Suspicious Tax Evasion Groups,2020,TM; JC,Node-link,Node-link,
SciVisJ.796.18.png,Interactive Black-Hole Visualization,2020,TI; JC,Area,Area,
SciVisJ.796.14.png,Interactive Black-Hole Visualization,2020,TI; JC,Line,Pattern,
InfoVisJ.860.9.png,ShuttleSpace: Exploring and Analyzing Movement Trajectory in Immersive Visualization,2020,TI; HS,Grid,Grid,
InfoVisJ.860.7.png,ShuttleSpace: Exploring and Analyzing Movement Trajectory in Immersive Visualization,2020,PI; JC,Bar,Bar,
VASTJ.881.7.png,Visilant: Visual Support for the Exploration and Analytical Process Tracking in Criminal Investigations,2020,MS; RL,Line,Line,
SciVisJ.891.2.png,ChemVA: Interactive Visual Analysis of Chemical Compound Similarity in Virtual Screening,2020,RL; JC,Grid,Area,
SciVisJ.902.1.png,A Visualization Framework for Multi-scale Coherent Structures in Taylor-Couette Turbulence,2020,PI; JC,Surface/Volume,Surface/Volume,
SciVisJ.902.6.png,A Visualization Framework for Multi-scale Coherent Structures in Taylor-Couette Turbulence,2020,JC; HS,Surface/Volume,Grid,
SciVisJ.902.7.png,A Visualization Framework for Multi-scale Coherent Structures in Taylor-Couette Turbulence,2020,HS; JC,Surface/Volume,Surface/Volume,
SciVisJ.902.13.png,A Visualization Framework for Multi-scale Coherent Structures in Taylor-Couette Turbulence,2020,RL; HS,Surface/Volume,Surface/Volume,
InfoVisJ.924.4.png,Designing Narrative-Focused Role-Playing Games for Visualization Literacy in Young Children,2020,TI; JC,Bar,Bar,
InfoVisJ.924.6.png,Designing Narrative-Focused Role-Playing Games for Visualization Literacy in Young Children,2020,MS; TM,Bar,Bar,
InfoVisJ.946.6.png,Communicative Visualizations as a Learning Problem,2020,MS; TM,Grid,Grid,
InfoVisJ.957.13.png,Table Scraps: An Actionable Framework for Multi-Table Data Wrangling From An Artifact Study of Computational Journalism,2020,TI; HS,Grid,Grid,
InfoVisJ.978.3.png,A Bayesian cognition approach for belief updating of correlation judgement through uncertainty visualizations,2020,TI; RL,Area,Area,
InfoVisJ.978.6.png,A Bayesian cognition approach for belief updating of correlation judgement through uncertainty visualizations,2020,TI; JC,Area,Area,
InfoVisJ.978.4.png,A Bayesian cognition approach for belief updating of correlation judgement through uncertainty visualizations,2020,PI; JC,Bar,Bar,
InfoVisJ.978.8.png,A Bayesian cognition approach for belief updating of correlation judgement through uncertainty visualizations,2020,TI; HS,Bar,Bar,
InfoVisJ.978.9.png,A Bayesian cognition approach for belief updating of correlation judgement through uncertainty visualizations,2020,JC; HS,Area,Area,
InfoVisJ.989.8.png,Bayesian-Assisted Inference from Visualized Data,2020,TM; TI,Point,Point,
InfoVisJ.989.6.png,Bayesian-Assisted Inference from Visualized Data,2020,TM; RL,Bar,Bar,
InfoVisJ.989.7.png,Bayesian-Assisted Inference from Visualized Data,2020,TM; HS,Area,Area,
InfoVisJ.1022.5.png,Semantic Discriminability for Visual Communication,2020,MS; TM,Line,Line,
InfoVisJ.1022.6.png,Semantic Discriminability for Visual Communication,2020,TI; RL,Line,Line,
InfoVisJ.1032.4.png,Rainbows Revisited: Modeling Effective Colormap Design for Graphical Inference,2020,TI; HS,Bar,Bar,
InfoVisJ.1032.5.png,Rainbows Revisited: Modeling Effective Colormap Design for Graphical Inference,2020,TI; RL,Point,Point,
InfoVisJ.1032.7.png,Rainbows Revisited: Modeling Effective Colormap Design for Graphical Inference,2020,PI; HS,Point,Point,
SciVisJ.1043.12.png,A Testing Environment for Continuous Colormaps,2020,TM; RL,Pattern,Pattern,
InfoVisJ.1054.3.png,Truth or Square: Aspect Ratio Biases Recall of Position Encodings,2020,JC; HS,Area,Area,
InfoVisJ.1063.1.png,No mark is an island: Precision and category repulsion biases in data reproductions,2020,TM; JC,Point,Point,
InfoVisJ.1063.8.png,No mark is an island: Precision and category repulsion biases in data reproductions,2020,MS; TI,Point,Bar,
InfoVisJ.1073.5.png,Revealing Perceptual Proxies with Adversarial Examples,2020,TM; JC,Line,Line,
InfoVisJ.1073.7.png,Revealing Perceptual Proxies with Adversarial Examples,2020,RL; HS,Bar,Bar,
InfoVisJ.1084.3.png,Introducing Layers of Meaning (LoM): A Framework to Reduce Semantic Distance of Visualization In Humanistic Research,2020,PI; HS,Bar,Bar,
InfoVisJ.1084.2.png,Introducing Layers of Meaning (LoM): A Framework to Reduce Semantic Distance of Visualization In Humanistic Research,2020,TM; JC,Bar,Bar,
InfoVisJ.1095.10.png,Data Visceralization: Enabling Deeper Understanding of Data Using Virtual Reality,2020,MS; RL,Bar,Bar,
InfoVisJ.1095.11.png,Data Visceralization: Enabling Deeper Understanding of Data Using Virtual Reality,2020,PI; JC,Point,Point,
InfoVisJ.1095.13.png,Data Visceralization: Enabling Deeper Understanding of Data Using Virtual Reality,2020,JC; RL,Bar,Bar,
VASTJ.1139.3.png,Visual Analysis of Argumentation in Essays,2020,TM; JC,Node-link,Node-link,
VASTJ.1139.8.png,Visual Analysis of Argumentation in Essays,2020,MS; JC,Bar,Glyph,
InfoVisJ.1149.1.png,A Survey of Text Alignment Visualization,2020,TI; HS,Text,Node-link,
InfoVisJ.1149.5.png,A Survey of Text Alignment Visualization,2020,TM; PI,Point,Grid,
